":START_ID",":END_ID",":TYPE"
"jjaf231.321","ecco-2026","PRESENTED_AT"
"jjaf231.322","ecco-2026","PRESENTED_AT"
"jjaf231.323","ecco-2026","PRESENTED_AT"
"jjaf231.324","ecco-2026","PRESENTED_AT"
"jjaf231.325","ecco-2026","PRESENTED_AT"
"jjaf231.326","ecco-2026","PRESENTED_AT"
"jjaf231.327","ecco-2026","PRESENTED_AT"
"jjaf231.328","ecco-2026","PRESENTED_AT"
"jjaf231.329","ecco-2026","PRESENTED_AT"
"jjaf231.330","ecco-2026","PRESENTED_AT"
"jjaf231.331","ecco-2026","PRESENTED_AT"
"jjaf231.332","ecco-2026","PRESENTED_AT"
"jjaf231.333","ecco-2026","PRESENTED_AT"
"jjaf231.334","ecco-2026","PRESENTED_AT"
"jjaf231.335","ecco-2026","PRESENTED_AT"
"jjaf231.336","ecco-2026","PRESENTED_AT"
"jjaf231.337","ecco-2026","PRESENTED_AT"
"jjaf231.338","ecco-2026","PRESENTED_AT"
"jjaf231.339","ecco-2026","PRESENTED_AT"
"jjaf231.340","ecco-2026","PRESENTED_AT"
"jjaf231.341","ecco-2026","PRESENTED_AT"
"jjaf231.342","ecco-2026","PRESENTED_AT"
"jjaf231.343","ecco-2026","PRESENTED_AT"
"jjaf231.344","ecco-2026","PRESENTED_AT"
"jjaf231.345","ecco-2026","PRESENTED_AT"
"jjaf231.346","ecco-2026","PRESENTED_AT"
"jjaf231.347","ecco-2026","PRESENTED_AT"
"jjaf231.348","ecco-2026","PRESENTED_AT"
"jjaf231.349","ecco-2026","PRESENTED_AT"
"jjaf231.350","ecco-2026","PRESENTED_AT"
"jjaf231.351","ecco-2026","PRESENTED_AT"
"jjaf231.352","ecco-2026","PRESENTED_AT"
"jjaf231.353","ecco-2026","PRESENTED_AT"
"jjaf231.354","ecco-2026","PRESENTED_AT"
"jjaf231.355","ecco-2026","PRESENTED_AT"
"jjaf231.356","ecco-2026","PRESENTED_AT"
"jjaf231.357","ecco-2026","PRESENTED_AT"
"jjaf231.358","ecco-2026","PRESENTED_AT"
"jjaf231.359","ecco-2026","PRESENTED_AT"
"jjaf231.360","ecco-2026","PRESENTED_AT"
