":START_ID",":END_ID","weight:int",":TYPE"
"3f083c2fa207","3f083c2fa207","1","CO_AUTHORED_WITH"
"5b8ac5cce875","39b5628007b2","1","CO_AUTHORED_WITH"
"223df822bc8c","39b5628007b2","1","CO_AUTHORED_WITH"
"45173f201393","39b5628007b2","1","CO_AUTHORED_WITH"
"a8b7cf5947b2","39b5628007b2","1","CO_AUTHORED_WITH"
"223df822bc8c","5b8ac5cce875","1","CO_AUTHORED_WITH"
"45173f201393","5b8ac5cce875","1","CO_AUTHORED_WITH"
"a8b7cf5947b2","5b8ac5cce875","1","CO_AUTHORED_WITH"
"45173f201393","223df822bc8c","1","CO_AUTHORED_WITH"
"223df822bc8c","a8b7cf5947b2","1","CO_AUTHORED_WITH"
"45173f201393","a8b7cf5947b2","1","CO_AUTHORED_WITH"
"084e250a6cf5","d4aca75dff33","2","CO_AUTHORED_WITH"
"d4aca75dff33","49f83e395c9c","2","CO_AUTHORED_WITH"
"590148fbaba8","d4aca75dff33","2","CO_AUTHORED_WITH"
"084e250a6cf5","49f83e395c9c","2","CO_AUTHORED_WITH"
"590148fbaba8","084e250a6cf5","2","CO_AUTHORED_WITH"
"590148fbaba8","49f83e395c9c","3","CO_AUTHORED_WITH"
"24166198819a","ecfb177bbbe1","1","CO_AUTHORED_WITH"
"f03aa88b7154","ecfb177bbbe1","5","CO_AUTHORED_WITH"
"24166198819a","abddce2dbb1a","1","CO_AUTHORED_WITH"
"f03aa88b7154","abddce2dbb1a","5","CO_AUTHORED_WITH"
"24166198819a","f03aa88b7154","1","CO_AUTHORED_WITH"
"24166198819a","a16154dbe64e","1","CO_AUTHORED_WITH"
"24166198819a","48386bce0188","1","CO_AUTHORED_WITH"
"e5fbb63163e0","24166198819a","1","CO_AUTHORED_WITH"
"f03aa88b7154","a16154dbe64e","14","CO_AUTHORED_WITH"
"f03aa88b7154","48386bce0188","8","CO_AUTHORED_WITH"
"e5fbb63163e0","f03aa88b7154","11","CO_AUTHORED_WITH"
"a6cb68a2bbe9","63cc7564bf35","1","CO_AUTHORED_WITH"
"f3f7ba0293d3","a6cb68a2bbe9","1","CO_AUTHORED_WITH"
"50c16aa80778","a6cb68a2bbe9","1","CO_AUTHORED_WITH"
"d505b03a19a5","a6cb68a2bbe9","1","CO_AUTHORED_WITH"
"586ac9217da8","a6cb68a2bbe9","1","CO_AUTHORED_WITH"
"a6cb68a2bbe9","372fae1d2a02","1","CO_AUTHORED_WITH"
"899848417b20","63cc7564bf35","1","CO_AUTHORED_WITH"
"f3f7ba0293d3","899848417b20","1","CO_AUTHORED_WITH"
"50c16aa80778","899848417b20","1","CO_AUTHORED_WITH"
"d505b03a19a5","899848417b20","1","CO_AUTHORED_WITH"
"586ac9217da8","899848417b20","1","CO_AUTHORED_WITH"
"899848417b20","372fae1d2a02","1","CO_AUTHORED_WITH"
"a6bf4466ee36","63cc7564bf35","2","CO_AUTHORED_WITH"
"a6bf4466ee36","f3f7ba0293d3","1","CO_AUTHORED_WITH"
"50c16aa80778","a6bf4466ee36","2","CO_AUTHORED_WITH"
"a6bf4466ee36","d505b03a19a5","2","CO_AUTHORED_WITH"
"a6bf4466ee36","586ac9217da8","2","CO_AUTHORED_WITH"
"a6bf4466ee36","372fae1d2a02","2","CO_AUTHORED_WITH"
"6b2fa498768b","63cc7564bf35","1","CO_AUTHORED_WITH"
"fdadefdca64f","63cc7564bf35","1","CO_AUTHORED_WITH"
"63cc7564bf35","ddbd20be03a3","1","CO_AUTHORED_WITH"
"f3f7ba0293d3","63cc7564bf35","1","CO_AUTHORED_WITH"
"50c16aa80778","63cc7564bf35","2","CO_AUTHORED_WITH"
"d505b03a19a5","63cc7564bf35","2","CO_AUTHORED_WITH"
"586ac9217da8","63cc7564bf35","2","CO_AUTHORED_WITH"
"63cc7564bf35","372fae1d2a02","2","CO_AUTHORED_WITH"
"6b2fa498768b","f3f7ba0293d3","1","CO_AUTHORED_WITH"
"50c16aa80778","6b2fa498768b","1","CO_AUTHORED_WITH"
"6b2fa498768b","d505b03a19a5","1","CO_AUTHORED_WITH"
"6b2fa498768b","586ac9217da8","1","CO_AUTHORED_WITH"
"6b2fa498768b","372fae1d2a02","1","CO_AUTHORED_WITH"
"f3f7ba0293d3","fdadefdca64f","1","CO_AUTHORED_WITH"
"50c16aa80778","fdadefdca64f","1","CO_AUTHORED_WITH"
"d505b03a19a5","fdadefdca64f","1","CO_AUTHORED_WITH"
"586ac9217da8","fdadefdca64f","1","CO_AUTHORED_WITH"
"fdadefdca64f","372fae1d2a02","1","CO_AUTHORED_WITH"
"f3f7ba0293d3","ddbd20be03a3","1","CO_AUTHORED_WITH"
"50c16aa80778","ddbd20be03a3","1","CO_AUTHORED_WITH"
"d505b03a19a5","ddbd20be03a3","1","CO_AUTHORED_WITH"
"586ac9217da8","ddbd20be03a3","1","CO_AUTHORED_WITH"
"372fae1d2a02","ddbd20be03a3","1","CO_AUTHORED_WITH"
"50c16aa80778","f3f7ba0293d3","1","CO_AUTHORED_WITH"
"f3f7ba0293d3","d505b03a19a5","1","CO_AUTHORED_WITH"
"f3f7ba0293d3","586ac9217da8","1","CO_AUTHORED_WITH"
"f3f7ba0293d3","372fae1d2a02","1","CO_AUTHORED_WITH"
"50c16aa80778","d505b03a19a5","2","CO_AUTHORED_WITH"
"50c16aa80778","586ac9217da8","2","CO_AUTHORED_WITH"
"50c16aa80778","372fae1d2a02","2","CO_AUTHORED_WITH"
"d505b03a19a5","586ac9217da8","2","CO_AUTHORED_WITH"
"d505b03a19a5","372fae1d2a02","2","CO_AUTHORED_WITH"
"3a52aec23efa","f73b8eb2be73","1","CO_AUTHORED_WITH"
"5272b4269e9d","3a52aec23efa","1","CO_AUTHORED_WITH"
"3a52aec23efa","058ae2d40098","3","CO_AUTHORED_WITH"
"5272b4269e9d","f73b8eb2be73","1","CO_AUTHORED_WITH"
"f73b8eb2be73","058ae2d40098","1","CO_AUTHORED_WITH"
"5272b4269e9d","058ae2d40098","1","CO_AUTHORED_WITH"
"672cf1053335","9f1a04e90fe9","3","CO_AUTHORED_WITH"
"efcf521edd02","9f1a04e90fe9","3","CO_AUTHORED_WITH"
"9f1a04e90fe9","fb141de68884","3","CO_AUTHORED_WITH"
"efcf521edd02","672cf1053335","3","CO_AUTHORED_WITH"
"672cf1053335","fb141de68884","3","CO_AUTHORED_WITH"
"efcf521edd02","fb141de68884","3","CO_AUTHORED_WITH"
"e401d921ea41","c1e26b7a3bf4","1","CO_AUTHORED_WITH"
"12ce9483d388","ed8ccc5d883b","1","CO_AUTHORED_WITH"
"ed8ccc5d883b","514fb3718160","1","CO_AUTHORED_WITH"
"ed8ccc5d883b","ab5651a33861","1","CO_AUTHORED_WITH"
"12ce9483d388","514fb3718160","2","CO_AUTHORED_WITH"
"12ce9483d388","ab5651a33861","2","CO_AUTHORED_WITH"
"ab5651a33861","514fb3718160","2","CO_AUTHORED_WITH"
"d8545b72573d","ed3b1f164fc3","1","CO_AUTHORED_WITH"
"8a10ebf8ce17","ed3b1f164fc3","1","CO_AUTHORED_WITH"
"a24c46dbb0ca","ed3b1f164fc3","1","CO_AUTHORED_WITH"
"8a10ebf8ce17","d8545b72573d","1","CO_AUTHORED_WITH"
"d8545b72573d","a24c46dbb0ca","1","CO_AUTHORED_WITH"
"8a10ebf8ce17","a24c46dbb0ca","1","CO_AUTHORED_WITH"
"954ceaa5dadb","c5d246896fb2","1","CO_AUTHORED_WITH"
"610ba14b35a5","954ceaa5dadb","1","CO_AUTHORED_WITH"
"954ceaa5dadb","c90694982523","1","CO_AUTHORED_WITH"
"954ceaa5dadb","d7cd4660faf6","1","CO_AUTHORED_WITH"
"610ba14b35a5","c5d246896fb2","1","CO_AUTHORED_WITH"
"dc22e620808f","c5d246896fb2","1","CO_AUTHORED_WITH"
"fe4a10060662","c5d246896fb2","1","CO_AUTHORED_WITH"
"92666e4e2ae9","c5d246896fb2","1","CO_AUTHORED_WITH"
"c90694982523","c5d246896fb2","1","CO_AUTHORED_WITH"
"48386bce0188","c5d246896fb2","1","CO_AUTHORED_WITH"
"a16154dbe64e","c5d246896fb2","3","CO_AUTHORED_WITH"
"d7cd4660faf6","c5d246896fb2","1","CO_AUTHORED_WITH"
"610ba14b35a5","dc22e620808f","1","CO_AUTHORED_WITH"
"610ba14b35a5","fe4a10060662","1","CO_AUTHORED_WITH"
"610ba14b35a5","92666e4e2ae9","1","CO_AUTHORED_WITH"
"610ba14b35a5","c90694982523","1","CO_AUTHORED_WITH"
"610ba14b35a5","48386bce0188","1","CO_AUTHORED_WITH"
"610ba14b35a5","a16154dbe64e","1","CO_AUTHORED_WITH"
"610ba14b35a5","d7cd4660faf6","1","CO_AUTHORED_WITH"
"c90694982523","dc22e620808f","1","CO_AUTHORED_WITH"
"d7cd4660faf6","dc22e620808f","1","CO_AUTHORED_WITH"
"c90694982523","fe4a10060662","1","CO_AUTHORED_WITH"
"d7cd4660faf6","fe4a10060662","1","CO_AUTHORED_WITH"
"92666e4e2ae9","c90694982523","1","CO_AUTHORED_WITH"
"d7cd4660faf6","92666e4e2ae9","1","CO_AUTHORED_WITH"
"c90694982523","48386bce0188","1","CO_AUTHORED_WITH"
"c90694982523","a16154dbe64e","1","CO_AUTHORED_WITH"
"d7cd4660faf6","c90694982523","1","CO_AUTHORED_WITH"
"d7cd4660faf6","48386bce0188","1","CO_AUTHORED_WITH"
"d7cd4660faf6","a16154dbe64e","1","CO_AUTHORED_WITH"
"1b44ed27b167","c0448bc3f935","1","CO_AUTHORED_WITH"
"c0448bc3f935","dee5d28e8180","1","CO_AUTHORED_WITH"
"c8e79c630128","c0448bc3f935","1","CO_AUTHORED_WITH"
"c0448bc3f935","e32860244125","1","CO_AUTHORED_WITH"
"c0448bc3f935","9bdf3b9fa77d","1","CO_AUTHORED_WITH"
"af50b1f2d3c9","c0448bc3f935","1","CO_AUTHORED_WITH"
"a03b9daad559","c0448bc3f935","1","CO_AUTHORED_WITH"
"a03b9daad559","af50b1f2d3c9","1","CO_AUTHORED_WITH"
"69f5f02d01ca","fe3d957bddc9","1","CO_AUTHORED_WITH"
"69f5f02d01ca","ba94d8015a89","4","CO_AUTHORED_WITH"
"69f5f02d01ca","5b72569f977d","1","CO_AUTHORED_WITH"
"69f5f02d01ca","c20d974cd7ee","3","CO_AUTHORED_WITH"
"69f5f02d01ca","031716dc592d","1","CO_AUTHORED_WITH"
"69f5f02d01ca","b611dfa8842b","1","CO_AUTHORED_WITH"
"69f5f02d01ca","8a7aadc416b6","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","69f5f02d01ca","1","CO_AUTHORED_WITH"
"69f5f02d01ca","e02ca11da48c","1","CO_AUTHORED_WITH"
"69f5f02d01ca","bca51f0e12d7","1","CO_AUTHORED_WITH"
"ba94d8015a89","fe3d957bddc9","1","CO_AUTHORED_WITH"
"c20d974cd7ee","fe3d957bddc9","1","CO_AUTHORED_WITH"
"fe3d957bddc9","031716dc592d","1","CO_AUTHORED_WITH"
"b611dfa8842b","fe3d957bddc9","1","CO_AUTHORED_WITH"
"8a7aadc416b6","fe3d957bddc9","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","fe3d957bddc9","1","CO_AUTHORED_WITH"
"fe3d957bddc9","e02ca11da48c","1","CO_AUTHORED_WITH"
"ba94d8015a89","5b72569f977d","1","CO_AUTHORED_WITH"
"c20d974cd7ee","ba94d8015a89","3","CO_AUTHORED_WITH"
"ba94d8015a89","031716dc592d","2","CO_AUTHORED_WITH"
"b611dfa8842b","ba94d8015a89","1","CO_AUTHORED_WITH"
"ba94d8015a89","8a7aadc416b6","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","ba94d8015a89","1","CO_AUTHORED_WITH"
"ba94d8015a89","e02ca11da48c","1","CO_AUTHORED_WITH"
"ba94d8015a89","bca51f0e12d7","1","CO_AUTHORED_WITH"
"c20d974cd7ee","5b72569f977d","1","CO_AUTHORED_WITH"
"5b72569f977d","031716dc592d","1","CO_AUTHORED_WITH"
"b611dfa8842b","5b72569f977d","1","CO_AUTHORED_WITH"
"8a7aadc416b6","5b72569f977d","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","5b72569f977d","1","CO_AUTHORED_WITH"
"5b72569f977d","e02ca11da48c","1","CO_AUTHORED_WITH"
"c20d974cd7ee","031716dc592d","1","CO_AUTHORED_WITH"
"c20d974cd7ee","b611dfa8842b","1","CO_AUTHORED_WITH"
"c20d974cd7ee","8a7aadc416b6","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","c20d974cd7ee","1","CO_AUTHORED_WITH"
"c20d974cd7ee","e02ca11da48c","1","CO_AUTHORED_WITH"
"c20d974cd7ee","bca51f0e12d7","1","CO_AUTHORED_WITH"
"b611dfa8842b","031716dc592d","1","CO_AUTHORED_WITH"
"8a7aadc416b6","031716dc592d","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","031716dc592d","1","CO_AUTHORED_WITH"
"e02ca11da48c","031716dc592d","1","CO_AUTHORED_WITH"
"bca51f0e12d7","031716dc592d","1","CO_AUTHORED_WITH"
"b611dfa8842b","8a7aadc416b6","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","b611dfa8842b","1","CO_AUTHORED_WITH"
"b611dfa8842b","e02ca11da48c","1","CO_AUTHORED_WITH"
"b611dfa8842b","bca51f0e12d7","2","CO_AUTHORED_WITH"
"6ac2e33fe11b","8a7aadc416b6","1","CO_AUTHORED_WITH"
"8a7aadc416b6","e02ca11da48c","1","CO_AUTHORED_WITH"
"8a7aadc416b6","bca51f0e12d7","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","e02ca11da48c","1","CO_AUTHORED_WITH"
"6ac2e33fe11b","bca51f0e12d7","1","CO_AUTHORED_WITH"
"bca51f0e12d7","e02ca11da48c","1","CO_AUTHORED_WITH"
"cc711a02b9f4","f254da9b2117","1","CO_AUTHORED_WITH"
"4a3f5a04d3af","cc711a02b9f4","1","CO_AUTHORED_WITH"
"a1d89a0155d3","cc711a02b9f4","1","CO_AUTHORED_WITH"
"4a6cf744422e","cc711a02b9f4","1","CO_AUTHORED_WITH"
"60ee604c6f5f","cc711a02b9f4","1","CO_AUTHORED_WITH"
"3e239e8384ee","cc711a02b9f4","1","CO_AUTHORED_WITH"
"cc711a02b9f4","32b4bd92f2f9","1","CO_AUTHORED_WITH"
"d88179acd403","cc711a02b9f4","1","CO_AUTHORED_WITH"
"4a3f5a04d3af","f254da9b2117","1","CO_AUTHORED_WITH"
"a1d89a0155d3","f254da9b2117","1","CO_AUTHORED_WITH"
"4a6cf744422e","f254da9b2117","1","CO_AUTHORED_WITH"
"60ee604c6f5f","f254da9b2117","1","CO_AUTHORED_WITH"
"3e239e8384ee","f254da9b2117","1","CO_AUTHORED_WITH"
"32b4bd92f2f9","f254da9b2117","1","CO_AUTHORED_WITH"
"d88179acd403","f254da9b2117","1","CO_AUTHORED_WITH"
"4a3f5a04d3af","a1d89a0155d3","1","CO_AUTHORED_WITH"
"4a3f5a04d3af","4a6cf744422e","1","CO_AUTHORED_WITH"
"4a3f5a04d3af","60ee604c6f5f","1","CO_AUTHORED_WITH"
"4a3f5a04d3af","3e239e8384ee","1","CO_AUTHORED_WITH"
"4a3f5a04d3af","32b4bd92f2f9","1","CO_AUTHORED_WITH"
"d88179acd403","4a3f5a04d3af","1","CO_AUTHORED_WITH"
"4a6cf744422e","a1d89a0155d3","1","CO_AUTHORED_WITH"
"60ee604c6f5f","a1d89a0155d3","1","CO_AUTHORED_WITH"
"3e239e8384ee","a1d89a0155d3","1","CO_AUTHORED_WITH"
"a1d89a0155d3","32b4bd92f2f9","1","CO_AUTHORED_WITH"
"d88179acd403","a1d89a0155d3","1","CO_AUTHORED_WITH"
"4a6cf744422e","60ee604c6f5f","1","CO_AUTHORED_WITH"
"4a6cf744422e","3e239e8384ee","1","CO_AUTHORED_WITH"
"4a6cf744422e","32b4bd92f2f9","1","CO_AUTHORED_WITH"
"d88179acd403","4a6cf744422e","1","CO_AUTHORED_WITH"
"3e239e8384ee","60ee604c6f5f","1","CO_AUTHORED_WITH"
"60ee604c6f5f","32b4bd92f2f9","1","CO_AUTHORED_WITH"
"d88179acd403","60ee604c6f5f","1","CO_AUTHORED_WITH"
"3e239e8384ee","32b4bd92f2f9","1","CO_AUTHORED_WITH"
"d88179acd403","3e239e8384ee","1","CO_AUTHORED_WITH"
"d88179acd403","32b4bd92f2f9","1","CO_AUTHORED_WITH"
"2044b2fddd60","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"3db6ae7ad424","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"6618c3269ec1","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"ccbca178fbe8","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"0028ce292790","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"7d09593ae9b7","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"2e0ac39cb18d","4080c5715b28","1","CO_AUTHORED_WITH"
"170579365953","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"93dfc6c4a341","2e0ac39cb18d","1","CO_AUTHORED_WITH"
"2044b2fddd60","3db6ae7ad424","1","CO_AUTHORED_WITH"
"2044b2fddd60","6618c3269ec1","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","2044b2fddd60","1","CO_AUTHORED_WITH"
"ccbca178fbe8","2044b2fddd60","1","CO_AUTHORED_WITH"
"2044b2fddd60","0028ce292790","1","CO_AUTHORED_WITH"
"7d09593ae9b7","2044b2fddd60","1","CO_AUTHORED_WITH"
"2044b2fddd60","4080c5715b28","1","CO_AUTHORED_WITH"
"170579365953","2044b2fddd60","1","CO_AUTHORED_WITH"
"93dfc6c4a341","2044b2fddd60","1","CO_AUTHORED_WITH"
"3db6ae7ad424","6618c3269ec1","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","3db6ae7ad424","1","CO_AUTHORED_WITH"
"ccbca178fbe8","3db6ae7ad424","1","CO_AUTHORED_WITH"
"3db6ae7ad424","0028ce292790","1","CO_AUTHORED_WITH"
"7d09593ae9b7","3db6ae7ad424","1","CO_AUTHORED_WITH"
"3db6ae7ad424","4080c5715b28","1","CO_AUTHORED_WITH"
"170579365953","3db6ae7ad424","1","CO_AUTHORED_WITH"
"93dfc6c4a341","3db6ae7ad424","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","6618c3269ec1","1","CO_AUTHORED_WITH"
"ccbca178fbe8","6618c3269ec1","1","CO_AUTHORED_WITH"
"6618c3269ec1","0028ce292790","1","CO_AUTHORED_WITH"
"7d09593ae9b7","6618c3269ec1","1","CO_AUTHORED_WITH"
"6618c3269ec1","4080c5715b28","1","CO_AUTHORED_WITH"
"170579365953","6618c3269ec1","1","CO_AUTHORED_WITH"
"93dfc6c4a341","6618c3269ec1","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","ccbca178fbe8","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","0028ce292790","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","7d09593ae9b7","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","4080c5715b28","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","170579365953","1","CO_AUTHORED_WITH"
"f1b1537e2eb8","93dfc6c4a341","1","CO_AUTHORED_WITH"
"ccbca178fbe8","0028ce292790","1","CO_AUTHORED_WITH"
"ccbca178fbe8","7d09593ae9b7","1","CO_AUTHORED_WITH"
"ccbca178fbe8","4080c5715b28","1","CO_AUTHORED_WITH"
"ccbca178fbe8","170579365953","1","CO_AUTHORED_WITH"
"93dfc6c4a341","ccbca178fbe8","1","CO_AUTHORED_WITH"
"7d09593ae9b7","0028ce292790","1","CO_AUTHORED_WITH"
"0028ce292790","4080c5715b28","1","CO_AUTHORED_WITH"
"170579365953","0028ce292790","1","CO_AUTHORED_WITH"
"93dfc6c4a341","0028ce292790","1","CO_AUTHORED_WITH"
"7d09593ae9b7","4080c5715b28","1","CO_AUTHORED_WITH"
"170579365953","7d09593ae9b7","1","CO_AUTHORED_WITH"
"93dfc6c4a341","7d09593ae9b7","1","CO_AUTHORED_WITH"
"93dfc6c4a341","4080c5715b28","1","CO_AUTHORED_WITH"
"93dfc6c4a341","170579365953","1","CO_AUTHORED_WITH"
"9493b4e537f5","c3923114bcf1","1","CO_AUTHORED_WITH"
"c3923114bcf1","2b8245cf142a","1","CO_AUTHORED_WITH"
"3cb240a86740","c3923114bcf1","1","CO_AUTHORED_WITH"
"e7a07482eb28","c3923114bcf1","1","CO_AUTHORED_WITH"
"8208373a6f1c","c3923114bcf1","1","CO_AUTHORED_WITH"
"e71fa7fc2cc2","c3923114bcf1","1","CO_AUTHORED_WITH"
"129afa8d27a0","c3923114bcf1","1","CO_AUTHORED_WITH"
"ed2dc5b507d3","c3923114bcf1","1","CO_AUTHORED_WITH"
"9493b4e537f5","2b8245cf142a","1","CO_AUTHORED_WITH"
"3cb240a86740","9493b4e537f5","1","CO_AUTHORED_WITH"
"9493b4e537f5","e7a07482eb28","1","CO_AUTHORED_WITH"
"8208373a6f1c","9493b4e537f5","1","CO_AUTHORED_WITH"
"9493b4e537f5","e71fa7fc2cc2","1","CO_AUTHORED_WITH"
"9493b4e537f5","129afa8d27a0","1","CO_AUTHORED_WITH"
"9493b4e537f5","ed2dc5b507d3","1","CO_AUTHORED_WITH"
"3cb240a86740","2b8245cf142a","1","CO_AUTHORED_WITH"
"e7a07482eb28","2b8245cf142a","1","CO_AUTHORED_WITH"
"8208373a6f1c","2b8245cf142a","1","CO_AUTHORED_WITH"
"e71fa7fc2cc2","2b8245cf142a","1","CO_AUTHORED_WITH"
"129afa8d27a0","2b8245cf142a","1","CO_AUTHORED_WITH"
"ed2dc5b507d3","2b8245cf142a","1","CO_AUTHORED_WITH"
"3cb240a86740","e7a07482eb28","1","CO_AUTHORED_WITH"
"3cb240a86740","8208373a6f1c","1","CO_AUTHORED_WITH"
"3cb240a86740","e71fa7fc2cc2","1","CO_AUTHORED_WITH"
"3cb240a86740","129afa8d27a0","1","CO_AUTHORED_WITH"
"3cb240a86740","ed2dc5b507d3","1","CO_AUTHORED_WITH"
"8208373a6f1c","e7a07482eb28","1","CO_AUTHORED_WITH"
"e71fa7fc2cc2","e7a07482eb28","1","CO_AUTHORED_WITH"
"129afa8d27a0","e7a07482eb28","1","CO_AUTHORED_WITH"
"ed2dc5b507d3","e7a07482eb28","1","CO_AUTHORED_WITH"
"8208373a6f1c","e71fa7fc2cc2","1","CO_AUTHORED_WITH"
"8208373a6f1c","129afa8d27a0","1","CO_AUTHORED_WITH"
"8208373a6f1c","ed2dc5b507d3","1","CO_AUTHORED_WITH"
"e71fa7fc2cc2","129afa8d27a0","1","CO_AUTHORED_WITH"
"e71fa7fc2cc2","ed2dc5b507d3","1","CO_AUTHORED_WITH"
"ed2dc5b507d3","129afa8d27a0","1","CO_AUTHORED_WITH"
"2b234f467115","ef41763ea418","1","CO_AUTHORED_WITH"
"0ad3a3b586d3","ef41763ea418","1","CO_AUTHORED_WITH"
"2b234f467115","0ad3a3b586d3","1","CO_AUTHORED_WITH"
"8cad18249c78","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"dd711a15f1e4","8cad18249c78","1","CO_AUTHORED_WITH"
"948dfb73cf71","8cad18249c78","1","CO_AUTHORED_WITH"
"7032f21d49a7","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"dd711a15f1e4","7032f21d49a7","1","CO_AUTHORED_WITH"
"948dfb73cf71","7032f21d49a7","1","CO_AUTHORED_WITH"
"dd711a15f1e4","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"26f026139ce5","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"c464119b1482","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"f8ed948b9085","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"78fffbda3d44","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"0fa710e41795","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"bfe3836a7dc7","51cbe573a700","1","CO_AUTHORED_WITH"
"948dfb73cf71","bfe3836a7dc7","1","CO_AUTHORED_WITH"
"dd711a15f1e4","26f026139ce5","1","CO_AUTHORED_WITH"
"dd711a15f1e4","c464119b1482","1","CO_AUTHORED_WITH"
"dd711a15f1e4","f8ed948b9085","1","CO_AUTHORED_WITH"
"dd711a15f1e4","78fffbda3d44","1","CO_AUTHORED_WITH"
"dd711a15f1e4","0fa710e41795","1","CO_AUTHORED_WITH"
"dd711a15f1e4","51cbe573a700","1","CO_AUTHORED_WITH"
"dd711a15f1e4","948dfb73cf71","1","CO_AUTHORED_WITH"
"26f026139ce5","f8ed948b9085","1","CO_AUTHORED_WITH"
"948dfb73cf71","26f026139ce5","1","CO_AUTHORED_WITH"
"948dfb73cf71","c464119b1482","1","CO_AUTHORED_WITH"
"78fffbda3d44","f8ed948b9085","1","CO_AUTHORED_WITH"
"948dfb73cf71","f8ed948b9085","1","CO_AUTHORED_WITH"
"78fffbda3d44","948dfb73cf71","1","CO_AUTHORED_WITH"
"948dfb73cf71","0fa710e41795","1","CO_AUTHORED_WITH"
"948dfb73cf71","51cbe573a700","1","CO_AUTHORED_WITH"
"50f46ad369ec","66e9c9474e34","2","CO_AUTHORED_WITH"
"f3764885ea45","66e9c9474e34","2","CO_AUTHORED_WITH"
"06a9f5efc904","66e9c9474e34","2","CO_AUTHORED_WITH"
"e6b34ebd967b","66e9c9474e34","2","CO_AUTHORED_WITH"
"50f46ad369ec","f3764885ea45","2","CO_AUTHORED_WITH"
"06a9f5efc904","50f46ad369ec","2","CO_AUTHORED_WITH"
"e6b34ebd967b","50f46ad369ec","2","CO_AUTHORED_WITH"
"06a9f5efc904","f3764885ea45","2","CO_AUTHORED_WITH"
"e6b34ebd967b","f3764885ea45","2","CO_AUTHORED_WITH"
"e6b34ebd967b","06a9f5efc904","2","CO_AUTHORED_WITH"
"a1f41c37891d","d13d9208ff72","1","CO_AUTHORED_WITH"
"d13d9208ff72","993621e14523","4","CO_AUTHORED_WITH"
"466f3bd11341","d13d9208ff72","1","CO_AUTHORED_WITH"
"d13d9208ff72","62e4ca77e8ed","1","CO_AUTHORED_WITH"
"803a4f7bb067","d13d9208ff72","1","CO_AUTHORED_WITH"
"d13d9208ff72","eebe6dc2b586","1","CO_AUTHORED_WITH"
"d13d9208ff72","1ec68eb226c4","1","CO_AUTHORED_WITH"
"6b571c39ed0b","d13d9208ff72","1","CO_AUTHORED_WITH"
"de787a443dcb","d13d9208ff72","1","CO_AUTHORED_WITH"
"a1f41c37891d","993621e14523","1","CO_AUTHORED_WITH"
"466f3bd11341","a1f41c37891d","1","CO_AUTHORED_WITH"
"a1f41c37891d","62e4ca77e8ed","1","CO_AUTHORED_WITH"
"803a4f7bb067","a1f41c37891d","1","CO_AUTHORED_WITH"
"a1f41c37891d","eebe6dc2b586","1","CO_AUTHORED_WITH"
"a1f41c37891d","1ec68eb226c4","1","CO_AUTHORED_WITH"
"6b571c39ed0b","a1f41c37891d","1","CO_AUTHORED_WITH"
"de787a443dcb","a1f41c37891d","1","CO_AUTHORED_WITH"
"466f3bd11341","993621e14523","1","CO_AUTHORED_WITH"
"62e4ca77e8ed","993621e14523","1","CO_AUTHORED_WITH"
"803a4f7bb067","993621e14523","1","CO_AUTHORED_WITH"
"eebe6dc2b586","993621e14523","1","CO_AUTHORED_WITH"
"993621e14523","1ec68eb226c4","1","CO_AUTHORED_WITH"
"6b571c39ed0b","993621e14523","1","CO_AUTHORED_WITH"
"de787a443dcb","993621e14523","1","CO_AUTHORED_WITH"
"466f3bd11341","62e4ca77e8ed","1","CO_AUTHORED_WITH"
